event_id,event_time,user_id,session_id,event,product_category,price,city,acq_channel,platform
8671,2025-07-04 02:47:24,197,197-20250704-0,visit,,,Kharkiv,ads,android
8672,2025-07-04 02:47:38,197,197-20250704-0,view_product,A,,Kharkiv,ads,android
8674,2025-07-04 02:50:12,197,197-20250704-0,view_product,A,,Kharkiv,ads,android
8673,2025-07-04 02:56:01,197,197-20250704-0,view_product,C,,Kharkiv,ads,android
34181,2025-07-04 03:11:04,731,731-20250704-1,visit,,,Kyiv,ads,ios
34184,2025-07-04 03:12:10,731,731-20250704-1,view_product,B,,Kyiv,ads,ios
34185,2025-07-04 03:13:17,731,731-20250704-1,view_product,B,,Kyiv,ads,ios
34182,2025-07-04 03:14:29,731,731-20250704-1,view_product,B,,Kyiv,ads,ios
34183,2025-07-04 03:16:46,731,731-20250704-1,view_product,B,,Kyiv,ads,ios
34186,2025-07-04 03:17:15,731,731-20250704-1,add_to_cart,B,,Kyiv,ads,ios
34187,2025-07-04 03:38:11,731,731-20250704-1,purchase,B,75.33,Kyiv,ads,ios
22893,2025-07-04 04:12:06,488,488-20250704-0,visit,,,Kyiv,organic,ios
928,2025-07-04 04:14:08,23,23-20250704-0,visit,,,Kyiv,referral,android
22894,2025-07-04 04:15:58,488,488-20250704-0,view_product,C,,Kyiv,organic,ios
22895,2025-07-04 04:17:25,488,488-20250704-0,view_product,A,,Kyiv,organic,ios
930,2025-07-04 04:18:16,23,23-20250704-0,view_product,D,,Kyiv,referral,android
929,2025-07-04 04:19:02,23,23-20250704-0,view_product,B,,Kyiv,referral,android
33539,2025-07-04 04:42:44,720,720-20250704-0,visit,,,Lviv,referral,ios
33540,2025-07-04 04:43:17,720,720-20250704-0,view_product,A,,Lviv,referral,ios
33541,2025-07-04 04:43:41,720,720-20250704-0,view_product,B,,Lviv,referral,ios
33543,2025-07-04 04:44:33,720,720-20250704-0,view_product,C,,Lviv,referral,ios
2897,2025-07-04 04:47:10,63,63-20250704-0,visit,,,Kyiv,organic,web
33542,2025-07-04 04:49:14,720,720-20250704-0,view_product,A,,Lviv,referral,ios
33544,2025-07-04 04:50:13,720,720-20250704-0,view_product,C,,Lviv,referral,ios
17945,2025-07-04 04:52:22,385,385-20250704-0,visit,,,Kyiv,organic,ios
2899,2025-07-04 04:52:55,63,63-20250704-0,view_product,C,,Kyiv,organic,web
17947,2025-07-04 04:53:23,385,385-20250704-0,view_product,A,,Kyiv,organic,ios
17946,2025-07-04 04:54:43,385,385-20250704-0,view_product,B,,Kyiv,organic,ios
2898,2025-07-04 04:54:45,63,63-20250704-0,view_product,A,,Kyiv,organic,web
2900,2025-07-04 04:56:40,63,63-20250704-0,view_product,B,,Kyiv,organic,web
17948,2025-07-04 04:57:40,385,385-20250704-0,view_product,C,,Kyiv,organic,ios
17949,2025-07-04 04:59:16,385,385-20250704-0,view_product,A,,Kyiv,organic,ios
33022,2025-07-04 05:18:48,711,711-20250704-0,visit,,,Kharkiv,ads,web
33025,2025-07-04 05:26:12,711,711-20250704-0,view_product,A,,Kharkiv,ads,web
33026,2025-07-04 05:26:49,711,711-20250704-0,add_to_cart,B,,Kharkiv,ads,web
33024,2025-07-04 05:28:11,711,711-20250704-0,view_product,D,,Kharkiv,ads,web
33023,2025-07-04 05:28:12,711,711-20250704-0,view_product,B,,Kharkiv,ads,web
34175,2025-07-04 05:40:05,731,731-20250704-0,visit,,,Kyiv,ads,ios
34179,2025-07-04 05:41:45,731,731-20250704-0,view_product,A,,Kyiv,ads,ios
34178,2025-07-04 05:42:09,731,731-20250704-0,view_product,A,,Kyiv,ads,ios
34176,2025-07-04 05:42:52,731,731-20250704-0,view_product,B,,Kyiv,ads,ios
33027,2025-07-04 05:46:10,711,711-20250704-0,purchase,B,54.39,Kharkiv,ads,web
34177,2025-07-04 05:46:53,731,731-20250704-0,view_product,B,,Kyiv,ads,ios
34180,2025-07-04 05:49:35,731,731-20250704-0,add_to_cart,A,,Kyiv,ads,ios
23423,2025-07-04 06:23:06,499,499-20250704-0,visit,,,Odesa,ads,ios
23426,2025-07-04 06:23:46,499,499-20250704-0,view_product,A,,Odesa,ads,ios
23425,2025-07-04 06:26:23,499,499-20250704-0,view_product,B,,Odesa,ads,ios
23424,2025-07-04 06:30:33,499,499-20250704-0,view_product,D,,Odesa,ads,ios
23427,2025-07-04 06:38:42,499,499-20250704-0,add_to_cart,A,,Odesa,ads,ios
7883,2025-07-04 06:48:58,179,179-20250704-0,visit,,,Lviv,organic,web
44656,2025-07-04 06:54:50,943,943-20250704-0,visit,,,Odesa,referral,ios
7884,2025-07-04 06:57:12,179,179-20250704-0,view_product,B,,Lviv,organic,web
44658,2025-07-04 06:57:35,943,943-20250704-0,view_product,A,,Odesa,referral,ios
44659,2025-07-04 06:58:18,943,943-20250704-0,view_product,C,,Odesa,referral,ios
44657,2025-07-04 07:01:37,943,943-20250704-0,view_product,C,,Odesa,referral,ios
44661,2025-07-04 07:02:41,943,943-20250704-0,view_product,B,,Odesa,referral,ios
44660,2025-07-04 07:03:54,943,943-20250704-0,view_product,B,,Odesa,referral,ios
37852,2025-07-04 07:32:48,802,802-20250704-1,visit,,,Kyiv,organic,web
37855,2025-07-04 07:34:45,802,802-20250704-1,view_product,B,,Kyiv,organic,web
37854,2025-07-04 07:36:09,802,802-20250704-1,view_product,A,,Kyiv,organic,web
37856,2025-07-04 07:36:15,802,802-20250704-1,view_product,B,,Kyiv,organic,web
37853,2025-07-04 07:38:16,802,802-20250704-1,view_product,C,,Kyiv,organic,web
12951,2025-07-04 08:13:43,271,271-20250704-0,visit,,,Odesa,referral,web
12952,2025-07-04 08:16:31,271,271-20250704-0,view_product,A,,Odesa,referral,web
12954,2025-07-04 08:19:22,271,271-20250704-0,view_product,C,,Odesa,referral,web
12955,2025-07-04 08:21:09,271,271-20250704-0,view_product,D,,Odesa,referral,web
12953,2025-07-04 08:22:45,271,271-20250704-0,view_product,C,,Odesa,referral,web
13720,2025-07-04 08:30:44,289,289-20250704-0,visit,,,Kharkiv,referral,web
13723,2025-07-04 08:32:19,289,289-20250704-0,view_product,B,,Kharkiv,referral,web
13721,2025-07-04 08:36:33,289,289-20250704-0,view_product,D,,Kharkiv,referral,web
13722,2025-07-04 08:37:15,289,289-20250704-0,view_product,A,,Kharkiv,referral,web
19810,2025-07-04 09:08:11,424,424-20250704-0,visit,,,Kharkiv,organic,ios
19812,2025-07-04 09:09:55,424,424-20250704-0,view_product,C,,Kharkiv,organic,ios
19811,2025-07-04 09:13:04,424,424-20250704-0,view_product,A,,Kharkiv,organic,ios
11148,2025-07-04 10:42:00,237,237-20250704-0,visit,,,Lviv,organic,android
11149,2025-07-04 10:46:14,237,237-20250704-0,view_product,D,,Lviv,organic,android
11150,2025-07-04 10:51:47,237,237-20250704-0,add_to_cart,D,,Lviv,organic,android
24112,2025-07-04 11:36:02,512,512-20250704-0,visit,,,Odesa,referral,ios
24113,2025-07-04 11:38:51,512,512-20250704-0,view_product,B,,Odesa,referral,ios
24115,2025-07-04 11:41:42,512,512-20250704-0,view_product,A,,Odesa,referral,ios
24114,2025-07-04 11:43:27,512,512-20250704-0,view_product,C,,Odesa,referral,ios
29084,2025-07-04 13:00:15,628,628-20250704-0,visit,,,Lviv,organic,ios
29086,2025-07-04 13:03:04,628,628-20250704-0,view_product,D,,Lviv,organic,ios
29085,2025-07-04 13:05:28,628,628-20250704-0,view_product,A,,Lviv,organic,ios
41373,2025-07-04 13:18:33,876,876-20250704-0,visit,,,Odesa,organic,web
41376,2025-07-04 13:20:12,876,876-20250704-0,view_product,A,,Odesa,organic,web
41377,2025-07-04 13:22:35,876,876-20250704-0,view_product,A,,Odesa,organic,web
41378,2025-07-04 13:24:06,876,876-20250704-0,view_product,C,,Odesa,organic,web
41374,2025-07-04 13:24:48,876,876-20250704-0,view_product,B,,Odesa,organic,web
41375,2025-07-04 13:25:25,876,876-20250704-0,view_product,C,,Odesa,organic,web
2699,2025-07-04 13:32:30,60,60-20250704-1,visit,,,Lviv,ads,android
29087,2025-07-04 13:34:06,628,628-20250704-0,purchase,A,26.31,Lviv,organic,ios
2701,2025-07-04 13:35:32,60,60-20250704-1,view_product,A,,Lviv,ads,android
2700,2025-07-04 13:40:55,60,60-20250704-1,view_product,C,,Lviv,ads,android
736,2025-07-04 14:02:19,18,18-20250704-0,visit,,,Kharkiv,organic,ios
737,2025-07-04 14:06:28,18,18-20250704-0,view_product,B,,Kharkiv,organic,ios
741,2025-07-04 14:07:32,18,18-20250704-0,view_product,C,,Kharkiv,organic,ios
740,2025-07-04 14:09:11,18,18-20250704-0,view_product,A,,Kharkiv,organic,ios
739,2025-07-04 14:10:03,18,18-20250704-0,view_product,C,,Kharkiv,organic,ios
738,2025-07-04 14:10:19,18,18-20250704-0,view_product,B,,Kharkiv,organic,ios
42436,2025-07-04 15:32:06,903,903-20250704-0,visit,,,Dnipro,ads,web
42437,2025-07-04 15:37:26,903,903-20250704-0,view_product,B,,Dnipro,ads,web
42439,2025-07-04 15:39:47,903,903-20250704-0,view_product,A,,Dnipro,ads,web
42438,2025-07-04 15:40:23,903,903-20250704-0,view_product,A,,Dnipro,ads,web
42440,2025-07-04 15:40:46,903,903-20250704-0,view_product,A,,Dnipro,ads,web
42441,2025-07-04 15:42:03,903,903-20250704-0,view_product,B,,Dnipro,ads,web
20034,2025-07-04 15:43:43,431,431-20250704-0,visit,,,Kyiv,organic,web
20036,2025-07-04 15:45:20,431,431-20250704-0,view_product,A,,Kyiv,organic,web
20035,2025-07-04 15:49:48,431,431-20250704-0,view_product,A,,Kyiv,organic,web
37847,2025-07-04 16:26:09,802,802-20250704-0,visit,,,Kyiv,organic,web
37850,2025-07-04 16:27:05,802,802-20250704-0,view_product,D,,Kyiv,organic,web
37849,2025-07-04 16:27:29,802,802-20250704-0,view_product,B,,Kyiv,organic,web
37851,2025-07-04 16:27:46,802,802-20250704-0,view_product,B,,Kyiv,organic,web
16603,2025-07-04 16:30:45,354,354-20250704-0,visit,,,Lviv,organic,ios
16606,2025-07-04 16:31:20,354,354-20250704-0,view_product,B,,Lviv,organic,ios
37848,2025-07-04 16:31:58,802,802-20250704-0,view_product,B,,Kyiv,organic,web
5528,2025-07-04 16:35:18,125,125-20250704-0,visit,,,Kyiv,ads,web
5529,2025-07-04 16:36:16,125,125-20250704-0,view_product,D,,Kyiv,ads,web
16605,2025-07-04 16:37:40,354,354-20250704-0,view_product,B,,Lviv,organic,ios
16604,2025-07-04 16:40:27,354,354-20250704-0,view_product,B,,Lviv,organic,ios
22041,2025-07-04 16:41:36,471,471-20250704-0,visit,,,Kyiv,organic,web
5531,2025-07-04 16:42:16,125,125-20250704-0,view_product,A,,Kyiv,ads,web
22043,2025-07-04 16:43:12,471,471-20250704-0,view_product,D,,Kyiv,organic,web
5530,2025-07-04 16:43:38,125,125-20250704-0,view_product,B,,Kyiv,ads,web
37994,2025-07-04 16:46:39,804,804-20250704-0,visit,,,Kyiv,ads,web
37995,2025-07-04 16:47:36,804,804-20250704-0,view_product,C,,Kyiv,ads,web
22042,2025-07-04 16:48:33,471,471-20250704-0,view_product,B,,Kyiv,organic,web
12339,2025-07-04 16:55:14,260,260-20250704-1,visit,,,Kharkiv,organic,android
37996,2025-07-04 16:55:21,804,804-20250704-0,view_product,B,,Kyiv,ads,web
12340,2025-07-04 17:01:55,260,260-20250704-1,view_product,B,,Kharkiv,organic,android
12341,2025-07-04 17:03:20,260,260-20250704-1,view_product,D,,Kharkiv,organic,android
37857,2025-07-04 17:07:29,802,802-20250704-2,visit,,,Kyiv,organic,web
37859,2025-07-04 17:11:15,802,802-20250704-2,view_product,C,,Kyiv,organic,web
37858,2025-07-04 17:13:41,802,802-20250704-2,view_product,B,,Kyiv,organic,web
14404,2025-07-04 17:40:59,302,302-20250704-0,visit,,,Kyiv,referral,web
14405,2025-07-04 17:43:44,302,302-20250704-0,view_product,D,,Kyiv,referral,web
21895,2025-07-04 17:48:10,468,468-20250704-0,visit,,,Kyiv,organic,web
21898,2025-07-04 17:48:33,468,468-20250704-0,view_product,C,,Kyiv,organic,web
21899,2025-07-04 17:49:22,468,468-20250704-0,view_product,B,,Kyiv,organic,web
21896,2025-07-04 17:51:23,468,468-20250704-0,view_product,A,,Kyiv,organic,web
21897,2025-07-04 17:51:39,468,468-20250704-0,view_product,D,,Kyiv,organic,web
45131,2025-07-04 18:14:41,952,952-20250704-0,visit,,,Odesa,organic,web
45133,2025-07-04 18:15:15,952,952-20250704-0,view_product,B,,Odesa,organic,web
45132,2025-07-04 18:23:23,952,952-20250704-0,view_product,A,,Odesa,organic,web
42851,2025-07-04 18:25:38,910,910-20250704-0,visit,,,Odesa,organic,android
42854,2025-07-04 18:26:00,910,910-20250704-0,view_product,A,,Odesa,organic,android
12333,2025-07-04 18:26:45,260,260-20250704-0,visit,,,Kharkiv,organic,android
42852,2025-07-04 18:27:01,910,910-20250704-0,view_product,B,,Odesa,organic,android
12335,2025-07-04 18:27:37,260,260-20250704-0,view_product,A,,Kharkiv,organic,android
42855,2025-07-04 18:27:51,910,910-20250704-0,view_product,C,,Odesa,organic,android
42853,2025-07-04 18:28:26,910,910-20250704-0,view_product,A,,Odesa,organic,android
12337,2025-07-04 18:30:56,260,260-20250704-0,view_product,D,,Kharkiv,organic,android
12336,2025-07-04 18:32:39,260,260-20250704-0,view_product,C,,Kharkiv,organic,android
12334,2025-07-04 18:34:01,260,260-20250704-0,view_product,B,,Kharkiv,organic,android
12338,2025-07-04 18:34:16,260,260-20250704-0,view_product,C,,Kharkiv,organic,android
27380,2025-07-04 18:51:13,592,592-20250704-0,visit,,,Kyiv,organic,ios
27381,2025-07-04 18:51:49,592,592-20250704-0,view_product,C,,Kyiv,organic,ios
27382,2025-07-04 18:53:29,592,592-20250704-0,add_to_cart,C,,Kyiv,organic,ios
27383,2025-07-04 19:30:26,592,592-20250704-0,purchase,C,138.07,Kyiv,organic,ios
43389,2025-07-04 20:11:11,922,922-20250704-0,visit,,,Kyiv,organic,web
43390,2025-07-04 20:12:58,922,922-20250704-0,view_product,C,,Kyiv,organic,web
43391,2025-07-04 20:13:03,922,922-20250704-0,view_product,B,,Kyiv,organic,web
43392,2025-07-04 20:17:16,922,922-20250704-0,view_product,C,,Kyiv,organic,web
23007,2025-07-04 20:36:01,489,489-20250704-0,visit,,,Dnipro,ads,ios
23008,2025-07-04 20:39:34,489,489-20250704-0,view_product,C,,Dnipro,ads,ios
23009,2025-07-04 20:42:48,489,489-20250704-0,add_to_cart,C,,Dnipro,ads,ios
23010,2025-07-04 20:47:02,489,489-20250704-0,purchase,C,131.37,Dnipro,ads,ios
28983,2025-07-04 21:01:38,627,627-20250704-0,visit,,,Kyiv,organic,android
28985,2025-07-04 21:04:28,627,627-20250704-0,view_product,C,,Kyiv,organic,android
28984,2025-07-04 21:05:49,627,627-20250704-0,view_product,A,,Kyiv,organic,android
28986,2025-07-04 21:10:55,627,627-20250704-0,view_product,A,,Kyiv,organic,android
19888,2025-07-04 21:16:45,425,425-20250704-0,visit,,,Kyiv,organic,android
19890,2025-07-04 21:17:30,425,425-20250704-0,view_product,D,,Kyiv,organic,android
19891,2025-07-04 21:18:46,425,425-20250704-0,view_product,C,,Kyiv,organic,android
19889,2025-07-04 21:21:30,425,425-20250704-0,view_product,C,,Kyiv,organic,android
16738,2025-07-04 21:22:31,357,357-20250704-0,visit,,,Dnipro,ads,ios
16739,2025-07-04 21:30:32,357,357-20250704-0,view_product,B,,Dnipro,ads,ios
19892,2025-07-04 21:35:23,425,425-20250704-0,add_to_cart,D,,Kyiv,organic,android
19893,2025-07-04 21:56:14,425,425-20250704-0,purchase,D,269.36,Kyiv,organic,android
12342,2025-07-04 22:57:40,260,260-20250704-2,visit,,,Kharkiv,organic,android
12349,2025-07-04 22:58:09,260,260-20250704-2,view_product,B,,Kharkiv,organic,android
12350,2025-07-04 22:59:51,260,260-20250704-2,view_product,A,,Kharkiv,organic,android
12345,2025-07-04 23:02:01,260,260-20250704-2,view_product,B,,Kharkiv,organic,android
12343,2025-07-04 23:02:45,260,260-20250704-2,view_product,A,,Kharkiv,organic,android
12346,2025-07-04 23:03:09,260,260-20250704-2,view_product,C,,Kharkiv,organic,android
12344,2025-07-04 23:03:45,260,260-20250704-2,view_product,A,,Kharkiv,organic,android
12347,2025-07-04 23:04:05,260,260-20250704-2,view_product,A,,Kharkiv,organic,android
12348,2025-07-04 23:05:09,260,260-20250704-2,view_product,B,,Kharkiv,organic,android
2695,2025-07-04 23:55:17,60,60-20250704-0,visit,,,Lviv,ads,android
2697,2025-07-04 23:55:28,60,60-20250704-0,view_product,A,,Lviv,ads,android
2696,2025-07-05 00:00:19,60,60-20250704-0,view_product,A,,Lviv,ads,android
43393,2025-07-05 00:03:19,922,922-20250705-0,visit,,,Kyiv,organic,web
43394,2025-07-05 00:05:25,922,922-20250705-0,view_product,B,,Kyiv,organic,web
43397,2025-07-05 00:05:50,922,922-20250705-0,view_product,A,,Kyiv,organic,web
43395,2025-07-05 00:07:27,922,922-20250705-0,view_product,C,,Kyiv,organic,web
43396,2025-07-05 00:12:57,922,922-20250705-0,view_product,A,,Kyiv,organic,web
2698,2025-07-05 00:14:03,60,60-20250704-0,add_to_cart,A,,Lviv,ads,android
20978,2025-07-05 01:01:32,448,448-20250705-1,visit,,,Lviv,organic,ios
20981,2025-07-05 01:02:04,448,448-20250705-1,view_product,C,,Lviv,organic,ios
20983,2025-07-05 01:03:30,448,448-20250705-1,view_product,A,,Lviv,organic,ios
20979,2025-07-05 01:07:01,448,448-20250705-1,view_product,C,,Lviv,organic,ios
20982,2025-07-05 01:07:31,448,448-20250705-1,view_product,C,,Lviv,organic,ios
20980,2025-07-05 01:07:50,448,448-20250705-1,view_product,A,,Lviv,organic,ios
20984,2025-07-05 01:16:02,448,448-20250705-1,add_to_cart,C,,Lviv,organic,ios
20985,2025-07-05 01:23:33,448,448-20250705-1,purchase,C,103.39,Lviv,organic,ios
15302,2025-07-05 01:34:51,323,323-20250705-0,visit,,,Dnipro,ads,ios
15305,2025-07-05 01:36:42,323,323-20250705-0,view_product,C,,Dnipro,ads,ios
15303,2025-07-05 01:40:53,323,323-20250705-0,view_product,B,,Dnipro,ads,ios
15304,2025-07-05 01:42:25,323,323-20250705-0,view_product,B,,Dnipro,ads,ios
20972,2025-07-05 01:56:01,448,448-20250705-0,visit,,,Lviv,organic,ios
20977,2025-07-05 01:56:18,448,448-20250705-0,view_product,A,,Lviv,organic,ios
20973,2025-07-05 01:58:58,448,448-20250705-0,view_product,A,,Lviv,organic,ios
20975,2025-07-05 02:01:53,448,448-20250705-0,view_product,A,,Lviv,organic,ios
20974,2025-07-05 02:05:34,448,448-20250705-0,view_product,C,,Lviv,organic,ios
20976,2025-07-05 02:05:37,448,448-20250705-0,view_product,A,,Lviv,organic,ios
27384,2025-07-05 02:29:25,592,592-20250705-0,visit,,,Kyiv,organic,ios
27385,2025-07-05 02:33:47,592,592-20250705-0,view_product,B,,Kyiv,organic,ios
27386,2025-07-05 02:36:38,592,592-20250705-0,view_product,A,,Kyiv,organic,ios
27387,2025-07-05 02:37:51,592,592-20250705-0,view_product,A,,Kyiv,organic,ios
41379,2025-07-05 02:39:51,876,876-20250705-0,visit,,,Odesa,organic,web
41382,2025-07-05 02:41:32,876,876-20250705-0,view_product,D,,Odesa,organic,web
41380,2025-07-05 02:45:20,876,876-20250705-0,view_product,C,,Odesa,organic,web
17950,2025-07-05 02:47:23,385,385-20250705-0,visit,,,Kyiv,organic,ios
17953,2025-07-05 02:48:58,385,385-20250705-0,view_product,A,,Kyiv,organic,ios
41381,2025-07-05 02:49:33,876,876-20250705-0,view_product,D,,Odesa,organic,web
17951,2025-07-05 02:52:52,385,385-20250705-0,view_product,C,,Kyiv,organic,ios
17954,2025-07-05 02:53:36,385,385-20250705-0,view_product,B,,Kyiv,organic,ios
17952,2025-07-05 02:54:30,385,385-20250705-0,view_product,A,,Kyiv,organic,ios
27388,2025-07-05 02:54:51,592,592-20250705-0,purchase,B,78.13,Kyiv,organic,ios
41383,2025-07-05 02:55:18,876,876-20250705-0,add_to_cart,D,,Odesa,organic,web
41384,2025-07-05 02:56:42,876,876-20250705-0,purchase,D,191.11,Odesa,organic,web
9755,2025-07-05 03:45:21,216,216-20250705-0,visit,,,Dnipro,organic,ios
9759,2025-07-05 03:48:17,216,216-20250705-0,view_product,A,,Dnipro,organic,ios
9756,2025-07-05 03:53:53,216,216-20250705-0,view_product,B,,Dnipro,organic,ios
9757,2025-07-05 03:53:55,216,216-20250705-0,view_product,A,,Dnipro,organic,ios
9758,2025-07-05 03:55:06,216,216-20250705-0,view_product,C,,Dnipro,organic,ios
44106,2025-07-05 03:55:49,934,934-20250705-0,visit,,,Odesa,organic,web
44111,2025-07-05 03:56:10,934,934-20250705-0,view_product,B,,Odesa,organic,web
44107,2025-07-05 03:56:11,934,934-20250705-0,view_product,A,,Odesa,organic,web
44109,2025-07-05 03:56:19,934,934-20250705-0,view_product,C,,Odesa,organic,web
44108,2025-07-05 03:58:03,934,934-20250705-0,view_product,A,,Odesa,organic,web
44110,2025-07-05 04:05:15,934,934-20250705-0,view_product,B,,Odesa,organic,web
20037,2025-07-05 04:42:12,431,431-20250705-0,visit,,,Kyiv,organic,web
20038,2025-07-05 04:42:36,431,431-20250705-0,view_product,D,,Kyiv,organic,web
20040,2025-07-05 04:44:37,431,431-20250705-0,view_product,A,,Kyiv,organic,web
20039,2025-07-05 04:47:24,431,431-20250705-0,view_product,B,,Kyiv,organic,web
16335,2025-07-05 06:25:58,348,348-20250705-0,visit,,,Dnipro,ads,android
16338,2025-07-05 06:27:21,348,348-20250705-0,view_product,C,,Dnipro,ads,android
16336,2025-07-05 06:29:10,348,348-20250705-0,view_product,A,,Dnipro,ads,android
16339,2025-07-05 06:32:57,348,348-20250705-0,view_product,B,,Dnipro,ads,android
16337,2025-07-05 06:35:07,348,348-20250705-0,view_product,B,,Dnipro,ads,android
16607,2025-07-05 07:17:44,354,354-20250705-0,visit,,,Lviv,organic,ios
16609,2025-07-05 07:20:15,354,354-20250705-0,view_product,A,,Lviv,organic,ios
16610,2025-07-05 07:20:21,354,354-20250705-0,view_product,B,,Lviv,organic,ios
16608,2025-07-05 07:23:12,354,354-20250705-0,view_product,D,,Lviv,organic,ios
45134,2025-07-05 07:33:58,952,952-20250705-0,visit,,,Odesa,organic,web
45137,2025-07-05 07:34:30,952,952-20250705-0,view_product,A,,Odesa,organic,web
45141,2025-07-05 07:35:15,952,952-20250705-0,view_product,A,,Odesa,organic,web
45139,2025-07-05 07:36:28,952,952-20250705-0,view_product,D,,Odesa,organic,web
45142,2025-07-05 07:36:46,952,952-20250705-0,view_product,C,,Odesa,organic,web
45140,2025-07-05 07:36:51,952,952-20250705-0,view_product,D,,Odesa,organic,web
45135,2025-07-05 07:37:34,952,952-20250705-0,view_product,A,,Odesa,organic,web
45136,2025-07-05 07:40:33,952,952-20250705-0,view_product,A,,Odesa,organic,web
45143,2025-07-05 07:42:01,952,952-20250705-0,view_product,C,,Odesa,organic,web
45138,2025-07-05 07:43:01,952,952-20250705-0,view_product,C,,Odesa,organic,web
42861,2025-07-05 07:55:38,910,910-20250705-1,visit,,,Odesa,organic,android
42863,2025-07-05 07:56:35,910,910-20250705-1,view_product,D,,Odesa,organic,android
42864,2025-07-05 07:57:45,910,910-20250705-1,view_product,A,,Odesa,organic,android
